y,Intercept,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
1,1,-0.3997699805888417,-0.3589110910555654,0.5367113922250109,1.1254026932110825,-0.5428381129622262,0.4315647997197842,0.2555202591693186,-1.0353119152509405,0.17560545669412148,-0.08585842182837827,-0.8757267821800382,-0.960028673857223,0.46067203699260073,-0.10970782652376443,0.41367821418240963,-1.1929902191335537,-0.9768491844490229,-0.07065576783079436,0.04988586264545789,2.1264513274596224,-0.17296819734042898,2.507509753228868,0.2913888108839366,-0.9530472791559996,0.3165783014422984,0.8973406421729214,-0.3737055517803435,0.5520362981964204,-0.7529879482854573,0.6693277798751569,-0.5345644186326945,-0.21065104554199304,-0.2002294764031423,-0.27585932044297595,-0.13041676383499287,0.08307422039711204,1.2071491413294635,0.4473326029261578,0.5649341111425469,-0.9562822904017024,-0.5162136543189593,-0.5840210838845628,-0.8770072003112748,-0.27641278347201,0.09913076728559467,-0.39772347905988165,1.491960222742708,-0.5015558365405656,-0.5942231242377104,0.07912408361625661,-0.28038590590161594,1.634561894088708,-0.46483464907119326,-0.5035243329353165,0.030665866660080733,0.6937878241127238,-0.2888404259414584,1.226079354648634,-0.04237277465176553,-0.5115694647363486
0,1,1.9167057566854202,0.9908162456571737,-0.33260252208233393,0.01250153036527715,-0.5092025084461788,0.8937133449597439,-0.6054056555117324,0.9629951695473714,0.27776317875855655,1.4100287461747754,-1.4223630844621438,0.2769954735198503,-0.38891855921596336,-0.4931278903402229,0.1266884982484985,0.14773066008972338,-0.14830051106233436,-0.1308745247501191,0.8988747407151274,-0.013019860203321021,-0.08695861226145943,-0.21949392917749994,0.038123028992596675,0.06804303521480781,-0.9298149387013508,-0.22645767725450155,0.4007605426453055,-0.4586546130514647,0.9968909577733829,-0.9223163880133476,0.11793300783229076,-0.4247894261105031,0.25159284053402925,-0.33453624378018987,0.598716815068036,-0.2255847821536134,-0.10594894631802897,0.03743857417060574,-0.836378160701222,0.0494773403825777,-0.5298672606864937,-0.17435743250088764,0.09498931051068975,-1.2258755032932063,-0.15228784875353177,0.8023198357410418,0.7766141367523897,0.16019013937405974,-0.21194948401863423,0.13614862005023323,-0.42636800818769516,0.08143649125220177,-0.4046606981451769,0.4138423092373631,0.12141416634723934,-0.4578493672158134,0.6850128097779388,0.5832767134081276,-0.6256183364773223,-0.6195199394849825
0,1,0.08023649723493494,0.27913986375676864,1.4236970005051899,-0.24591809575254242,1.246144582574668,-0.004553672127516674,-0.5029886755392844,-0.25418437594629023,0.547302786791044,1.7091259951668838,-0.7322591986146446,-0.15535606330916507,0.5894864468136257,-0.49220953369437154,0.24592573143803576,0.97640539783173,-0.05043441325092341,-0.47422976209021683,0.062496345578714474,0.1466478340766331,-1.161335894362187,0.042522805462585044,0.05177573349744951,0.5770880344964427,0.03585890632637453,-0.9404461580766016,-0.5999545338731572,0.3540291270477883,-0.5638053247725248,0.09390929492571716,0.44282682059780176,-1.0756564489852585,-0.23351420591038047,-0.17313783709886627,0.5708147712008954,0.4492563264914496,-0.2224722288678385,0.8363962813990232,-0.49774108464755085,-0.6229341359028753,0.4328856676486968,0.20340702871875993,0.865208640294308,-0.5424371328670006,-0.5658937000239931,1.2594350034589337,-0.7456338455881415,0.09018325092016234,-0.5659470120094755,-0.1732540816967969,-0.3280804300209158,0.2061788366450292,0.4210472653776089,1.171228775857336,-0.0013624783491120033,0.3911548544370096,0.4525705748948342,-0.10255399819061485,-0.7157023317667845,0.5472677191774975
1,1,-1.8098861273328457,1.7025130256270702,-0.02205772791005044,2.0834023562535195,-2.064988398625976,-0.03907804932924247,0.9794130378236077,-0.45959785929699964,-1.9105640197689515,0.7199219363215011,2.0362863034024095,-1.5301044410900386,-1.4316429360854634,0.5902090726066272,-0.225880412738009,1.650641863607057,0.9215194124486961,0.5582790899466064,-0.6493014734318016,-0.6381335519620518,0.8636836825230254,-2.8358739716135903,0.5704360556175332,2.0503573370154413,1.3514894501584407,0.8605755661709216,-1.2174989629053719,-0.6450436907190383,-0.4376958339752158,-2.1459657014549487,0.23774749039696508,2.3573511268472678,1.0137795319846776,-0.6542696246840889,-0.4994516337834213,1.4927943863858366,-1.0467436121212481,0.41905191064176067,1.985159596091882,1.9336131935068268,-2.97739612180869,1.1280586272900148,-1.3419080211387602,0.320691787872818,-0.5014158533039396,1.9687533956174443,-0.21547389083494004,1.6698627063676004,-0.2419816314121496,0.3888637402030535,-0.3875480599323675,0.9992986284397555,-1.4089007393230002,0.30525141706864173,-0.6566733982966309,-0.29741851140513215,0.5676511475041132,0.9804904788841627,1.3366745866091632,1.2320997223304242
1,1,-1.0395897513381689,-0.8635877725355184,0.3209359070745116,0.5051255992393249,-1.8676986617432643,0.6684196862136329,0.4280480269512021,0.37162412967319086,-0.32527139117463794,0.22357155567876782,0.772525690644654,-1.3810786183409247,-0.3652058276383674,0.5985217981099001,-0.6625477241766119,0.08253562156374346,0.3068555979077236,-2.2837447134475153,-1.656777337677926,-1.031636071031736,-1.2318852249871086,-0.6213914147619929,0.944506442178872,-3.3181627338065915,0.5113971878064039,-1.6529389964526775,1.7164278099529615,0.1519628770036617,-0.0458668017960694,0.5455622433539011,0.642070716142051,-0.20790041799049142,0.5865500885523856,-0.09288510697110264,-0.9751067620449594,-2.048399324452928,-0.02713326697324207,-1.335658154409788,-2.650500096295915,1.0654785169431582,-1.9961445233658368,-0.7559672061195197,0.23694515527018312,-0.9069515137791555,2.8157586956821503,1.2104435250977004,0.06482633178424121,0.7393803971372758,1.8129175765761492,0.19117587663069127,-1.006604174548173,0.6507789948617462,-0.2742215201911531,-1.3518492429630529,-1.077887052315901,0.5852098304504701,-0.03409859331229407,0.5990623645499767,1.0447826849340656,0.9744608081466052
1,1,0.2390618563054025,-1.0952137304832639,0.391682156209926,1.0820465633918133,-0.3974700268306408,0.33291511982578,0.5666357522026795,-0.8501057475457611,0.6688600056745437,-1.37441586091749,-0.3550198841339242,0.9281427986082027,-0.322800340048618,0.2702789537817674,0.2803866063349702,-2.123771495096714,-0.47903387087436244,-0.11663449869436864,-0.450611056260605,-1.0308565363444788,-0.4762652842273846,-0.9890542914921767,0.27326549640934383,0.14729364436212544,-1.2731620322188495,0.28067807037171255,1.0170555298501243,-0.21970672470042535,0.6676643303277173,0.5664753880622069,0.13231297539549006,-0.6747211283044718,-0.042894088261093886,0.8899686579745542,0.7334430473188943,-0.8063074944183122,0.32251866585587396,-0.523229147105897,-0.9420284298308138,0.7046418830020028,-0.18234097662373724,0.3018281118684788,-0.0321222076420923,0.16602167223921946,0.1375410120037332,-0.07904461773334014,0.14125344402409645,0.08765287855857389,-0.4857908948458152,-0.14473966136749705,0.2708058991913295,0.04977749779175546,0.06849499874881308,-0.06505633557982879,-0.08418415219279499,-0.3231555146744221,0.5121160703209187,0.5759401791558069,-0.9544272493664481,0.4734341552167143
0,1,0.061204703313762446,-0.03698849729912555,-0.9825581331290093,0.5338614536586757,1.383198089156462,-0.18396729543602258,1.0995104728186225,2.320804997222265,0.254244906103138,-0.5058422637935434,-0.06060726266938649,0.3864552949527551,1.2825613798239317,2.459963824608571,0.10252438040173315,0.3368274017568461,0.2296532979515228,-0.5869390521149332,-0.08011398783427955,-0.02981142327669468,0.32827747570316856,-0.605381965880284,0.4863528086456933,-1.7852010816904404,1.62153063051804,-1.7729029426732419,-1.1551944516234056,-1.2089279431871809,1.3934029317711656,-0.5112631295906832,-1.2288297142014677,1.0839158047876218,0.36938161448302814,-0.32896224589723877,0.2661896194212755,-1.525402785563292,0.005261803429550747,0.5088556870960105,-0.7990599690766254,-0.44270864329601367,-0.10188241406149234,-0.9375146542469731,-0.6904576862053752,-0.465948840616457,0.40385852219533463,0.05075825282895697,-1.0655049244374175,-0.9372534029916828,0.21371683060604107,1.456428724580998,0.7576325018581671,-1.0829996832433142,0.619260373388584,0.5837423798613072,0.19753935988523832,0.44869546354621365,0.910487907799206,0.7362167063745049,0.09990463110323097,-0.3854548515572703
0,1,1.8430697911018592,0.5642350730216416,0.0034225771247338413,-0.46403530669649595,-0.5654582543537812,0.8304556650013192,-0.9449247179379509,0.42457624770923685,0.9490223395356808,-1.307518919271298,0.03196696010229949,-0.5012599501982848,-0.470799159879393,0.595757612850434,0.6810614354542959,0.28461945475215483,0.12052520030402494,0.6095723137453377,0.09906682311800817,0.3049968824475455,0.0400678135250309,-0.2873802560341162,0.04482788892596628,0.4048998038028528,-0.13163356963331327,-0.45408736622916385,-0.08915397736964356,0.7333559562411364,-0.8521886727424217,-0.40307648668379037,-0.18324688014222124,-0.3966688330938717,-0.3060279177738858,-0.04832424540066917,-0.2184704464741577,1.8641127361054228,-1.6079692119134674,0.34641305617253837,-0.3491130266169166,-0.6066542248760569,0.15076201084579177,0.9300104036021705,0.1368414648755261,0.003989833411393561,-0.0905391808914952,-0.1845367995424431,-0.13658825050866055,0.17625003874265313,0.6694632510905837,2.127435924008584,-0.2808309638385847,-0.08247486235380826,0.3618157565101136,-0.6500618748332802,0.44929659157407037,-0.01235307755134949,-0.6246970852792672,-0.11645380358305371,0.4091094767384083,0.401661895103062
0,1,1.8446333319227495,0.48892598145454147,-0.3604981209268029,-0.3543156664984035,-0.05766570159086584,-0.4500978612779831,0.6973917386399359,-1.4655117098801285,-1.2993638280606294,0.43276108603156344,-0.22902781907478928,-0.15644377485706454,0.018103010579512854,-0.4327084783508307,0.32786601090398626,0.24200098300123624,-0.7201670631962168,0.4762065953084261,-0.24413143390365422,0.35178047512020727,0.23347399228603657,-0.45306538413268843,-0.07344556626670316,0.4432531586686971,-0.1388354011616646,-0.24904891144959876,-0.5154777371107886,1.440585449872939,0.10058054064449368,0.4118415833217505,0.9547845126561848,-0.06899651446920203,1.4169703429654539,0.6567913394580461,0.592098254809332,0.475715745182287,-0.802519391405828,-0.41109334056616414,-1.3665926009263498,0.013120972893603536,-0.15486127752859008,0.06400239147617774,-0.1278224027893705,0.31175756555492107,0.8703852801565668,-0.03143267916771998,-0.7669975770168064,0.1526362043509881,0.2618318910743062,1.73990108563603,0.19394135535228554,-0.11252105565455633,0.32023181481522517,-1.234607407955845,-0.37139890959001703,-0.4133119848847603,-0.002560936754446997,-0.24274502894876637,0.833772727780134,1.4424381879047534
0,1,-0.6101495710595225,-0.058743658313077776,1.309147936263333,-1.2571353954256044,0.43289008068549917,-0.9876901292484408,-0.3149373704693737,-0.11476138276077442,0.10528466639367418,0.11232231269115212,0.1040400260215321,0.41848802665619733,-0.8349891403785523,-0.07189469294302177,-0.10066714283514734,-1.2503833879321613,0.2890573455257052,-0.20750508651190527,0.5052221874915327,0.856824361740548,-0.13803093926964094,-0.8316762327344522,0.38643697081392514,0.19479115403019961,0.7806469869518566,0.18703188286654934,0.37424170697684866,0.020992903657578634,-0.08556586407129863,0.18747410987603394,-0.3377358839860792,0.989053864976723,-0.5167817689533538,-0.10820832045778074,1.2004567634332466,-0.2688768319285358,1.266210991418108,-0.6475775193465749,1.8431251008496956,-0.222593284681073,-0.7039775374869316,0.9135717611965768,-0.9643212175919581,0.6816035969736313,0.48715761551168313,-0.45276380689851686,-1.9518554974680626,1.7933667294994355,1.1515321255637943,0.20144347975812332,-0.33345719876458735,-0.5879323645876627,-0.36617739231170443,-1.1718561268123853,-0.047972433180121406,-0.2697670692711446,0.9458589126789523,-0.5109252205630298,1.4640228478031065,0.9040932427335006
1,1,0.3010989612410019,-2.8234637641688374,-0.4977665597396245,-0.47266911140717466,-1.6306096971029755,-2.5210896971095567,-0.07031832590829573,0.9219531098734056,2.799019867221122,-1.3245146358356603,2.4783446917595553,1.6590209478545166,-1.3719997085354636,-0.546860811115382,0.13247624694562715,2.0737050210966226,-0.058018050428353445,-0.7712329029581395,-0.22870503923003013,-0.2448656942380123,0.26066619844851063,-1.198911608227179,-0.4637529101174217,0.14595218051220618,0.6344063379412275,-0.37408732251581256,-0.5947430283533626,1.3588660954255976,0.022437865953104333,-0.5322724193585942,0.7719049640336786,0.16945137285593723,-0.30522294987790155,-2.144747514824306,0.014071849783666955,1.508012376975192,-2.390852657374796,1.0491631297788415,0.767556688714552,-0.706494276112456,-0.712133564521857,0.2806378430384041,-1.8210849162572078,0.40186800165236686,-0.2381087016383621,1.2340289393365487,0.08868703595725222,-0.72295211653236,-1.041733823711856,-1.0520090197385374,0.4317698360007308,-1.8878294828087723,0.62595292323843,1.280913779360643,-1.593574356248446,-0.951562746875357,3.0047786360819275,-1.5496608540476398,2.2343770052156264,-0.11322044833299878
0,1,0.7709720653057661,0.14333241397856303,-1.1898576855603387,-0.8505309944921645,-0.9889201298669859,-2.1775897173349135,-0.45134063109595196,-0.0053029004999688555,-0.254112835150168,0.9587164379373273,2.108053588350668,1.2786218605727997,0.9042561112512604,2.588406892840804,-2.5098452186015785,-1.7080729571818476,-1.9023161080696338,-1.4723043047683528,0.23640220468127374,0.9769638613738175,-1.205636648564045,1.351302007100993,-1.8349795228784067,0.5167197309053908,2.468876456784062,0.5461721171485081,-1.099852570591397,-1.449844441172777,2.2104967461964367,0.25720701529180046,1.0866938216433129,-2.9339561924938606,2.089211869367418,-0.9549595691738062,-1.0819332239599726,1.8459062948865785,2.208793316117752,-1.4511051998229423,3.7823759098300367,4.577351774060202,2.714949937139868,-0.17080595223984052,2.248152059847167,1.7785395988304442,-0.23788379138776988,1.151785922858343,-0.2170558042979042,-0.37095511742112575,1.2505593623534377,-1.3667384623814383,0.2078943161839385,1.3828966310477369,-0.8680135475556224,0.42115781839212973,-0.556206481185497,0.8818667572748458,-4.303264980996885,-0.4392623810513123,0.09890872067139879,0.8759811033399433
0,1,-0.07261119402439681,-0.14439278985837287,-0.5627390973617012,0.2623528569651911,2.0540396703050203,0.833167744920461,-0.32431836656281493,1.137854833056872,-1.983386827705311,-1.4723551930408045,0.15357740585265925,-1.3182069087818566,-0.919255310386345,0.4988013135065796,1.300653187788933,-0.6264272130546461,0.7078648860247422,0.592262243695929,-0.43539174764175165,0.2313223830754751,0.36692319851063226,1.889107147410568,-2.9248539774347786,1.6377788428984512,-1.2502872076474316,2.2718135556642416,1.0163565711310938,-0.4239737258892656,-0.0518554649665629,-1.2580334942625286,-0.3654558137879159,1.513177369933698,0.10795229447275667,1.1619354483091535,-2.1150273133765776,-1.2627322041745765,0.4284107648586049,0.7928751618664298,1.2238705306172117,-3.0074489154830957,-0.26623272410729315,-0.4158991027756149,1.2185128327197292,0.5285583679363564,2.7718136478839925,0.8615417268765926,1.0253309124182046,-0.040258239469619865,-1.0443406473741068,-0.5010779054904755,2.0590994232522357,-0.7624645280780797,-2.8841308612257777,-0.7195056290374552,-1.982139133342741,-0.13359370592735123,-1.2536416819929455,2.2134566402972635,0.9277109187238747,1.8709032162536516
